id,date,category,price
2426058,2014-02-23,19,57.0
2426059,2019-02-02,16,87.0
2426060,2018-05-25,5,33.0
2426061,2014-01-02,7,59.0
2426062,2018-09-23,6,70.0
2426063,2021-07-19,3,50.0
2426064,2017-08-10,18,78.0
2426065,2015-03-03,6,48.0
2426066,2019-11-15,1,9.0
2426067,2017-09-01,18,79.0
2426068,2015-05-07,3,20.0
2426069,2016-01-17,4,83.0
2426070,2020-05-07,18,20.0
2426071,2012-10-11,11,91.0
2426072,2021-06-21,1,94.0
2426073,2013-05-18,15,79.0
2426074,2021-12-04,16,3.0
2426075,2019-12-07,1,4.0
2426076,2012-01-11,17,90.0
2426077,2013-03-14,0,70.0
2426078,2019-09-17,11,32.0
2426079,2013-04-17,17,24.0
2426080,2012-10-06,3,82.0
2426081,2015-09-10,9,19.0
2426082,2017-09-24,5,42.0
2426083,2017-09-02,14,14.0
2426084,2018-06-24,5,72.0
2426085,2018-02-18,4,35.0
2426086,2015-11-14,15,10.0
2426087,2013-08-04,1,38.0
2426088,2012-06-01,4,31.0
2426089,2020-05-03,3,95.0
2426090,2012-03-05,13,64.0
2426091,2015-12-16,2,61.0
2426092,2021-02-08,15,33.0
2426093,2014-11-04,9,88.0
2426094,2021-07-24,11,99.0
2426095,2012-11-11,13,23.0
2426096,2019-11-22,9,53.0
2426097,2015-04-28,18,39.0
2426098,2012-04-26,8,1.0
2426099,2018-05-16,1,45.0
2426100,2020-08-13,18,86.0
2426101,2020-08-17,15,8.0
2426102,2017-08-15,17,79.0
2426103,2014-09-14,10,71.0
2426104,2015-08-20,17,11.0
2426105,2013-01-28,12,99.0
2426106,2021-05-08,7,37.0
2426107,2021-09-17,19,34.0
2426108,2013-02-15,13,86.0
2426109,2013-04-17,3,94.0
2426110,2015-09-01,14,98.0
2426111,2013-01-10,14,51.0
2426112,2014-11-18,13,27.0
2426113,2013-06-15,19,61.0
2426114,2014-05-22,11,25.0
2426115,2020-09-08,8,65.0
2426116,2014-04-15,2,26.0
2426117,2013-05-16,14,87.0
2426118,2021-10-22,8,5.0
2426119,2019-05-15,17,61.0
2426120,2020-04-05,12,85.0
2426121,2021-09-16,1,2.0
2426122,2014-08-08,15,20.0
2426123,2015-02-08,1,37.0
2426124,2013-12-08,10,99.0
2426125,2017-04-08,1,52.0
2426126,2013-03-09,9,43.0
2426127,2018-07-07,10,29.0
2426128,2017-11-28,16,22.0
2426129,2019-10-14,7,37.0
2426130,2021-03-19,1,54.0
2426131,2015-05-13,10,30.0
2426132,2016-10-06,10,40.0
2426133,2012-11-23,1,21.0
2426134,2012-09-05,6,34.0
2426135,2019-12-26,9,73.0
2426136,2016-12-02,3,58.0
2426137,2020-06-24,8,2.0
2426138,2014-03-15,9,32.0
2426139,2017-07-07,15,48.0
2426140,2013-03-21,18,79.0
2426141,2018-04-23,15,98.0
2426142,2012-10-24,12,61.0
2426143,2012-08-02,16,30.0
2426144,2015-10-27,10,4.0
2426145,2012-05-10,5,92.0
2426146,2021-03-18,0,44.0
2426147,2016-02-02,5,88.0
2426148,2021-11-18,2,57.0
2426149,2012-06-28,2,37.0
2426150,2021-11-23,17,9.0
2426151,2021-03-14,0,12.0
2426152,2015-10-26,8,2.0
2426153,2015-04-11,4,3.0
2426154,2018-12-19,10,44.0
2426155,2020-10-09,12,65.0
2426156,2017-01-18,11,84.0
2426157,2013-10-01,17,45.0
2426158,2013-05-19,19,30.0
2426159,2020-05-16,19,61.0
2426160,2012-02-23,19,84.0
2426161,2015-07-07,7,47.0
2426162,2012-03-17,8,88.0
2426163,2021-08-25,16,60.0
2426164,2012-03-25,2,2.0
2426165,2018-07-08,0,28.0
2426166,2016-02-12,12,72.0
2426167,2012-11-28,0,3.0
2426168,2015-09-23,13,51.0
2426169,2015-12-13,11,93.0
2426170,2019-10-27,13,58.0
2426171,2013-06-25,18,65.0
2426172,2015-12-08,5,65.0
2426173,2013-01-09,19,78.0
2426174,2017-11-26,0,65.0
2426175,2019-08-15,0,68.0
2426176,2018-03-15,4,0.0
2426177,2013-06-11,15,20.0
2426178,2015-01-02,8,99.0
2426179,2020-04-08,18,35.0
2426180,2019-07-18,0,38.0
2426181,2021-03-16,17,8.0
2426182,2013-09-27,10,31.0
2426183,2018-12-03,13,16.0
2426184,2013-07-04,7,4.0
2426185,2013-07-14,16,46.0
2426186,2021-12-15,9,32.0
2426187,2015-01-08,0,47.0
2426188,2018-03-06,13,16.0
2426189,2020-04-12,8,97.0
2426190,2014-02-01,3,96.0
2426191,2015-11-24,14,67.0
2426192,2014-03-09,14,55.0
2426193,2017-10-21,15,66.0
2426194,2019-03-08,15,75.0
2426195,2018-07-19,9,45.0
2426196,2012-11-10,3,47.0
2426197,2021-05-16,7,68.0
2426198,2012-03-26,16,3.0
2426199,2014-10-10,4,98.0
2426200,2018-03-06,17,99.0
2426201,2019-08-23,8,45.0
2426202,2014-12-06,0,61.0
2426203,2018-02-22,16,81.0
2426204,2016-05-17,18,87.0
2426205,2019-08-26,17,47.0
2426206,2018-12-18,16,58.0
2426207,2013-04-03,17,58.0
2426208,2019-03-15,1,59.0
2426209,2015-06-07,0,41.0
2426210,2014-01-09,4,72.0
2426211,2016-01-24,15,11.0
2426212,2016-12-18,9,24.0
2426213,2021-10-28,17,20.0
2426214,2018-01-10,19,31.0
2426215,2013-07-03,12,37.0
2426216,2015-08-11,17,30.0
2426217,2017-05-17,8,43.0
2426218,2012-12-22,8,37.0
2426219,2020-02-21,9,86.0
2426220,2016-11-15,10,18.0
2426221,2013-06-05,17,40.0
2426222,2015-05-12,15,60.0
2426223,2017-12-20,1,34.0
2426224,2013-08-09,2,31.0
2426225,2014-08-03,6,13.0
2426226,2012-04-08,0,80.0
2426227,2016-10-24,19,20.0
2426228,2021-10-14,5,12.0
2426229,2013-11-19,1,63.0
2426230,2013-10-09,15,81.0
2426231,2013-10-25,4,49.0
2426232,2013-03-01,14,32.0
2426233,2019-02-06,8,24.0
2426234,2021-04-03,1,48.0
2426235,2016-02-27,5,44.0
2426236,2018-10-22,1,30.0
2426237,2018-09-04,16,4.0
2426238,2014-02-17,2,87.0
2426239,2013-03-17,7,56.0
2426240,2013-06-03,16,29.0
2426241,2012-09-01,4,91.0
2426242,2012-08-03,16,17.0
2426243,2020-11-07,8,94.0
2426244,2019-06-11,16,20.0
2426245,2018-08-18,15,54.0
2426246,2020-10-06,12,5.0
2426247,2013-12-02,2,6.0
2426248,2012-08-26,6,16.0
2426249,2021-03-06,0,29.0
2426250,2020-08-13,8,17.0
2426251,2012-02-10,11,66.0
2426252,2013-06-17,19,58.0
2426253,2014-03-20,2,61.0
2426254,2015-02-12,13,36.0
2426255,2015-08-08,19,36.0
2426256,2016-09-06,1,36.0
2426257,2019-11-10,13,39.0
2426258,2013-06-13,19,94.0
2426259,2018-04-23,3,49.0
2426260,2018-12-16,15,20.0
2426261,2014-02-20,8,33.0
2426262,2014-01-13,11,35.0
2426263,2020-05-05,4,90.0
2426264,2013-05-27,17,75.0
2426265,2015-08-19,10,31.0
2426266,2014-09-18,0,12.0
2426267,2015-03-19,1,78.0
2426268,2012-03-15,1,53.0
2426269,2020-12-21,7,30.0
2426270,2014-12-19,19,37.0
2426271,2016-06-28,10,93.0
2426272,2019-11-15,13,18.0
2426273,2012-01-05,0,38.0
2426274,2017-06-08,18,58.0
2426275,2013-02-03,4,94.0
2426276,2013-10-24,2,46.0
2426277,2016-09-24,15,54.0
2426278,2012-04-20,5,80.0
2426279,2017-03-05,18,52.0
2426280,2016-12-07,14,98.0
2426281,2018-12-15,13,42.0
2426282,2016-08-25,4,95.0
2426283,2020-05-10,10,8.0
2426284,2020-07-16,19,9.0
2426285,2017-09-05,10,68.0
2426286,2019-05-13,19,14.0
2426287,2019-08-24,1,14.0
2426288,2015-03-13,5,34.0
2426289,2016-07-17,7,32.0
2426290,2019-05-11,15,66.0
2426291,2015-10-05,5,92.0
2426292,2015-05-01,6,56.0
2426293,2012-02-25,2,66.0
2426294,2015-11-04,9,97.0
2426295,2019-01-27,5,6.0
2426296,2016-08-11,0,45.0
2426297,2019-09-01,3,22.0
2426298,2019-08-11,6,15.0
2426299,2019-04-26,15,83.0
2426300,2016-04-26,19,49.0
2426301,2020-05-26,4,76.0
2426302,2015-10-27,4,12.0
2426303,2012-02-18,15,46.0
2426304,2014-07-02,9,78.0
2426305,2020-04-08,4,65.0
2426306,2012-02-09,12,21.0
2426307,2021-04-12,0,62.0
2426308,2019-06-17,11,69.0
2426309,2014-01-19,1,59.0
2426310,2020-07-03,13,30.0
2426311,2021-04-10,8,11.0
2426312,2015-12-12,14,79.0
2426313,2019-04-23,19,60.0
2426314,2012-03-05,4,68.0
2426315,2016-02-19,13,42.0
2426316,2014-01-09,3,19.0
2426317,2012-02-07,5,42.0
2426318,2017-11-14,10,31.0
2426319,2019-06-01,10,35.0
2426320,2015-09-19,9,45.0
2426321,2014-11-24,10,35.0
2426322,2012-08-27,0,14.0
2426323,2013-08-18,12,62.0
2426324,2018-06-16,14,7.0
2426325,2016-11-08,1,19.0
2426326,2018-05-23,17,43.0
2426327,2016-09-17,13,88.0
2426328,2016-01-18,8,40.0
2426329,2020-10-04,3,25.0
2426330,2021-08-27,3,12.0
2426331,2017-03-22,16,40.0
2426332,2019-09-02,6,69.0
2426333,2015-04-15,18,22.0
2426334,2015-08-10,15,4.0
2426335,2020-08-06,1,75.0
2426336,2012-01-22,6,97.0
2426337,2020-02-16,15,74.0
2426338,2016-05-16,18,32.0
2426339,2013-11-25,4,21.0
2426340,2013-07-27,3,89.0
2426341,2018-04-23,5,49.0
2426342,2014-12-21,2,65.0
2426343,2020-04-27,12,54.0
2426344,2016-07-10,12,37.0
2426345,2015-04-10,5,17.0
2426346,2020-10-21,13,6.0
2426347,2013-06-25,1,70.0
2426348,2019-02-04,3,39.0
2426349,2014-11-04,7,26.0
2426350,2021-03-28,2,10.0
2426351,2019-12-09,6,77.0
2426352,2015-01-06,13,65.0
2426353,2013-07-19,6,54.0
2426354,2013-12-27,3,52.0
2426355,2013-09-21,18,53.0
2426356,2018-05-21,18,90.0
2426357,2020-05-21,8,92.0
2426358,2014-10-05,11,61.0
2426359,2015-05-17,6,97.0
2426360,2014-03-09,18,70.0
2426361,2015-05-01,4,12.0
2426362,2013-03-04,13,35.0
2426363,2013-01-12,4,24.0
2426364,2012-06-04,3,86.0
2426365,2016-04-08,5,21.0
2426366,2020-11-19,13,52.0
2426367,2019-10-16,0,76.0
2426368,2017-06-02,10,11.0
2426369,2014-02-07,13,87.0
2426370,2012-04-23,19,38.0
2426371,2016-11-27,8,78.0
2426372,2013-05-17,17,36.0
2426373,2016-06-24,15,92.0
2426374,2019-01-11,18,49.0
2426375,2013-01-22,19,86.0
2426376,2017-09-26,6,87.0
2426377,2019-07-09,12,71.0
2426378,2014-05-13,15,80.0
2426379,2014-01-01,6,26.0
2426380,2014-08-28,7,85.0
2426381,2013-08-06,19,16.0
2426382,2018-10-18,19,33.0
2426383,2021-08-21,9,88.0
2426384,2015-12-15,9,38.0
2426385,2012-12-27,4,7.0
2426386,2013-05-01,15,83.0
2426387,2021-02-22,17,11.0
2426388,2020-07-13,19,88.0
2426389,2014-08-14,3,79.0
2426390,2018-06-12,15,98.0
2426391,2015-01-17,0,45.0
2426392,2015-07-26,5,13.0
2426393,2019-06-07,13,10.0
2426394,2019-11-04,10,25.0
2426395,2016-01-19,15,86.0
2426396,2017-07-22,10,79.0
2426397,2014-11-04,5,84.0
2426398,2019-10-28,18,94.0
2426399,2020-10-04,4,44.0
2426400,2019-09-21,11,92.0
2426401,2014-12-05,16,30.0
2426402,2015-04-09,19,11.0
2426403,2013-06-01,3,86.0
2426404,2020-09-03,10,19.0
2426405,2021-07-10,16,73.0
2426406,2015-09-25,6,28.0
2426407,2013-09-01,0,22.0
2426408,2014-07-22,3,33.0
2426409,2019-02-27,19,51.0
2426410,2013-08-01,5,34.0
2426411,2019-06-23,15,92.0
2426412,2021-09-05,6,98.0
2426413,2017-09-17,3,5.0
2426414,2016-06-21,9,94.0
2426415,2012-08-18,0,34.0
2426416,2015-08-18,13,96.0
2426417,2014-09-03,15,31.0
2426418,2016-11-08,8,24.0
2426419,2021-07-02,10,75.0
2426420,2020-04-27,9,2.0
2426421,2017-11-09,17,54.0
2426422,2015-01-25,17,99.0
2426423,2020-09-27,1,31.0
2426424,2017-04-22,13,62.0
2426425,2021-03-22,4,57.0
2426426,2018-01-14,18,5.0
2426427,2013-05-28,13,96.0
2426428,2021-04-16,10,49.0
2426429,2020-04-12,14,40.0
2426430,2012-09-19,17,8.0
2426431,2012-03-14,18,59.0
2426432,2012-11-21,15,32.0
2426433,2012-01-24,9,97.0
2426434,2021-12-22,11,60.0
2426435,2015-06-08,3,90.0
2426436,2014-05-06,13,84.0
2426437,2021-06-20,10,68.0
2426438,2020-09-22,10,40.0
2426439,2021-03-22,15,76.0
2426440,2019-09-03,19,75.0
2426441,2017-04-28,2,17.0
2426442,2020-06-18,11,4.0
2426443,2016-02-02,2,15.0
2426444,2020-04-04,12,74.0
2426445,2013-06-23,18,49.0
2426446,2021-05-05,4,66.0
2426447,2018-08-14,2,53.0
2426448,2021-09-03,18,79.0
2426449,2016-06-19,8,90.0
2426450,2021-06-04,3,77.0
2426451,2014-03-05,13,9.0
2426452,2013-09-12,11,52.0
2426453,2019-12-07,12,73.0
2426454,2019-07-04,0,80.0
2426455,2014-02-01,3,84.0
2426456,2012-03-05,10,18.0
2426457,2019-07-18,17,0.0
2426458,2021-05-26,0,15.0
2426459,2015-02-18,17,46.0
2426460,2020-10-25,8,4.0
2426461,2013-06-24,8,24.0
2426462,2021-05-24,0,99.0
2426463,2014-01-10,13,35.0
2426464,2015-04-08,5,79.0
2426465,2014-04-18,3,57.0
2426466,2012-03-26,2,72.0
2426467,2020-03-07,14,75.0
2426468,2012-10-09,15,91.0
2426469,2012-01-15,2,35.0
2426470,2016-11-27,14,87.0
2426471,2014-11-27,8,22.0
2426472,2012-06-05,18,25.0
2426473,2016-09-01,19,81.0
2426474,2015-05-18,1,43.0
2426475,2015-05-14,1,8.0
2426476,2021-12-12,19,4.0
2426477,2015-11-14,0,58.0
2426478,2014-10-01,19,77.0
2426479,2016-06-15,3,65.0
2426480,2018-02-17,2,87.0
2426481,2019-08-07,11,61.0
2426482,2012-05-09,16,92.0
2426483,2014-07-26,9,93.0
2426484,2018-04-15,6,97.0
2426485,2021-09-16,3,43.0
2426486,2019-01-08,2,20.0
2426487,2019-07-25,5,8.0
2426488,2013-08-23,12,96.0
2426489,2013-11-12,13,14.0
2426490,2020-07-16,0,48.0
2426491,2013-11-07,0,2.0
2426492,2016-03-13,0,71.0
2426493,2015-06-04,3,4.0
2426494,2018-08-28,14,66.0
2426495,2015-05-27,17,74.0
2426496,2014-06-07,17,98.0
2426497,2020-02-10,15,42.0
2426498,2014-04-14,13,91.0
2426499,2015-02-03,1,96.0
2426500,2017-09-13,4,83.0
2426501,2021-02-23,17,92.0
2426502,2019-10-11,6,47.0
2426503,2014-05-14,12,36.0
2426504,2017-03-11,17,95.0
2426505,2017-02-25,11,7.0
2426506,2017-07-15,4,74.0
2426507,2014-10-17,5,77.0
2426508,2018-07-05,5,85.0
2426509,2018-08-24,9,99.0
2426510,2017-10-26,4,22.0
2426511,2021-11-19,11,36.0
2426512,2016-08-10,19,17.0
2426513,2021-06-08,7,42.0
2426514,2021-09-04,9,37.0
2426515,2012-02-22,7,35.0
2426516,2019-06-28,5,85.0
2426517,2019-04-04,6,0.0
2426518,2019-10-14,9,73.0
2426519,2021-03-25,16,58.0
2426520,2019-02-15,4,91.0
2426521,2020-01-07,16,24.0
2426522,2014-06-12,15,18.0
2426523,2013-09-19,14,57.0
2426524,2016-12-25,2,2.0
2426525,2018-05-16,15,41.0
2426526,2013-08-03,14,27.0
2426527,2017-05-11,7,0.0
2426528,2018-04-26,16,39.0
2426529,2018-06-28,0,72.0
2426530,2020-08-20,7,89.0
2426531,2018-03-20,4,76.0
2426532,2013-04-05,3,77.0
2426533,2020-07-27,17,67.0
2426534,2020-10-23,14,80.0
2426535,2012-06-09,10,51.0
2426536,2014-07-07,18,57.0
2426537,2015-06-08,5,7.0
2426538,2018-05-08,4,50.0
2426539,2018-10-20,10,64.0
2426540,2017-04-24,3,92.0
2426541,2012-05-10,17,73.0
2426542,2017-11-04,18,47.0
2426543,2013-08-27,19,32.0
2426544,2015-02-09,0,19.0
2426545,2014-05-21,4,41.0
2426546,2016-10-07,5,34.0
2426547,2015-06-24,4,64.0
2426548,2014-08-16,14,29.0
2426549,2017-07-15,13,17.0
2426550,2013-03-05,7,17.0
2426551,2017-08-19,6,99.0
2426552,2017-09-03,12,17.0
2426553,2021-09-11,13,7.0
2426554,2021-12-03,16,51.0
2426555,2016-08-23,3,96.0
2426556,2015-09-04,13,30.0
2426557,2019-01-07,16,79.0
2426558,2015-05-25,14,60.0
2426559,2019-11-05,10,46.0
2426560,2017-08-25,4,39.0
2426561,2016-04-13,11,11.0
2426562,2015-11-26,0,43.0
2426563,2013-10-12,6,9.0
2426564,2019-09-14,1,96.0
2426565,2015-10-13,0,51.0
2426566,2019-07-19,2,44.0
2426567,2021-12-23,10,31.0
2426568,2017-03-04,19,48.0
2426569,2013-02-02,11,80.0
2426570,2016-06-17,16,69.0
2426571,2019-09-01,3,27.0
2426572,2014-11-28,4,58.0
2426573,2019-01-27,8,18.0
2426574,2015-03-06,8,70.0
2426575,2021-07-16,10,89.0
2426576,2019-01-13,5,94.0
2426577,2017-04-23,11,24.0
2426578,2013-04-16,9,77.0
2426579,2016-05-08,9,46.0
2426580,2016-12-06,7,25.0
2426581,2013-03-24,16,85.0
2426582,2012-11-26,10,81.0
2426583,2021-02-22,1,39.0
2426584,2014-06-06,18,88.0
2426585,2019-02-08,4,85.0
2426586,2015-07-07,0,67.0
2426587,2018-08-18,14,58.0
2426588,2017-03-02,5,27.0
2426589,2012-11-06,10,60.0
2426590,2018-05-13,0,14.0
2426591,2018-06-06,2,20.0
2426592,2021-10-04,11,74.0
2426593,2020-09-28,19,14.0
2426594,2013-04-15,13,64.0
2426595,2014-06-22,16,95.0
2426596,2017-06-15,6,33.0
2426597,2013-08-27,16,84.0
2426598,2020-02-15,2,89.0
2426599,2018-01-15,13,72.0
2426600,2018-02-17,19,6.0
2426601,2015-09-12,1,96.0
2426602,2017-08-18,12,73.0
2426603,2013-02-16,13,32.0
2426604,2021-08-18,5,34.0
2426605,2017-10-22,10,14.0
2426606,2018-10-01,7,24.0
2426607,2015-10-17,0,85.0
2426608,2016-04-15,18,10.0
2426609,2015-12-28,16,50.0
2426610,2017-02-22,15,57.0
2426611,2012-03-04,9,55.0
2426612,2012-08-19,12,76.0
2426613,2021-08-28,11,29.0
2426614,2014-05-01,7,80.0
2426615,2012-11-25,0,65.0
2426616,2019-09-27,5,74.0
2426617,2013-08-07,15,95.0
2426618,2014-03-02,17,96.0
2426619,2021-12-13,16,95.0
2426620,2013-12-04,4,12.0
2426621,2020-11-25,9,86.0
2426622,2012-10-08,6,85.0
2426623,2012-10-08,0,14.0
2426624,2021-07-23,4,45.0
2426625,2012-04-09,6,11.0
2426626,2017-01-07,17,48.0
2426627,2015-08-28,14,80.0
2426628,2018-04-20,5,51.0
2426629,2018-09-02,18,35.0
2426630,2016-06-10,14,64.0
2426631,2014-04-07,2,77.0
2426632,2021-09-20,6,36.0
2426633,2018-03-17,12,6.0
2426634,2014-05-16,9,22.0
2426635,2020-02-12,1,26.0
2426636,2014-11-05,14,97.0
2426637,2014-06-14,4,27.0
2426638,2021-02-25,15,32.0
2426639,2013-04-09,6,97.0
2426640,2016-12-28,8,8.0
2426641,2017-12-26,2,15.0
2426642,2020-01-05,10,59.0
2426643,2015-09-25,18,86.0
2426644,2020-02-22,10,14.0
2426645,2020-02-19,2,32.0
2426646,2015-08-22,14,96.0
2426647,2019-04-18,16,50.0
2426648,2012-09-12,5,14.0
2426649,2017-03-19,11,69.0
2426650,2016-02-27,10,36.0
2426651,2020-05-24,17,51.0
2426652,2020-10-01,12,69.0
2426653,2015-01-23,13,53.0
2426654,2018-12-01,14,96.0
2426655,2018-11-20,14,51.0
2426656,2019-07-26,11,58.0
2426657,2016-10-01,8,65.0
2426658,2015-04-18,4,20.0
2426659,2013-12-14,0,86.0
2426660,2021-04-02,7,3.0
2426661,2020-09-25,15,7.0
2426662,2020-08-05,13,13.0
2426663,2017-09-26,17,39.0
2426664,2016-11-07,8,90.0
2426665,2019-09-25,3,65.0
2426666,2013-02-13,18,74.0
2426667,2021-12-22,8,85.0
2426668,2016-04-01,6,27.0
2426669,2015-02-08,16,59.0
2426670,2019-01-17,13,0.0
2426671,2019-06-10,3,44.0
2426672,2020-04-22,9,30.0
2426673,2014-04-20,18,78.0
2426674,2021-06-17,7,26.0
2426675,2016-03-06,6,39.0
2426676,2020-08-12,5,48.0
2426677,2013-01-20,9,58.0
2426678,2012-05-04,11,87.0
2426679,2019-06-12,12,38.0
2426680,2017-02-03,18,39.0
2426681,2020-08-25,14,75.0
2426682,2016-10-22,17,58.0
2426683,2013-06-18,17,94.0
2426684,2020-11-10,5,56.0
2426685,2015-12-10,6,16.0
2426686,2020-09-06,17,77.0
2426687,2017-01-14,10,88.0
2426688,2016-01-24,4,58.0
2426689,2018-10-07,18,75.0
2426690,2015-02-20,19,39.0
2426691,2012-05-22,10,79.0
2426692,2020-09-24,8,5.0
2426693,2013-12-26,2,45.0
2426694,2021-03-11,4,20.0
2426695,2018-04-11,15,9.0
2426696,2016-01-23,9,24.0
2426697,2020-06-21,11,34.0
2426698,2015-02-27,3,51.0
2426699,2018-10-09,13,34.0
2426700,2013-06-03,10,7.0
2426701,2020-03-20,7,86.0
2426702,2013-06-10,15,14.0
2426703,2013-06-06,3,92.0
2426704,2018-09-02,3,81.0
2426705,2014-05-11,7,12.0
2426706,2021-02-18,5,5.0
2426707,2021-05-28,19,6.0
2426708,2013-09-28,17,34.0
2426709,2018-09-09,16,32.0
2426710,2014-02-20,10,38.0
2426711,2019-12-27,0,28.0
2426712,2016-09-01,17,59.0
2426713,2019-03-23,0,8.0
2426714,2016-12-28,2,7.0
2426715,2019-12-03,3,64.0
2426716,2014-12-22,9,70.0
2426717,2017-02-24,0,47.0
2426718,2013-03-24,15,54.0
2426719,2012-08-02,4,77.0
2426720,2021-06-03,11,34.0
2426721,2016-08-11,7,23.0
2426722,2020-10-01,10,57.0
2426723,2016-08-25,3,33.0
2426724,2013-06-23,4,16.0
2426725,2014-02-15,2,28.0
2426726,2013-06-05,0,56.0
2426727,2020-05-28,10,88.0
2426728,2015-10-08,18,87.0
2426729,2016-07-19,4,74.0
2426730,2016-03-25,17,72.0
2426731,2018-10-02,19,87.0
2426732,2020-03-11,2,25.0
2426733,2018-11-21,1,79.0
2426734,2020-01-20,18,27.0
2426735,2018-09-15,18,94.0
2426736,2012-10-20,1,26.0
2426737,2014-06-01,2,22.0
2426738,2014-04-01,17,91.0
2426739,2018-06-06,13,0.0
2426740,2014-12-22,9,19.0
2426741,2018-10-04,3,57.0
2426742,2018-02-21,7,89.0
2426743,2017-10-11,8,89.0
2426744,2019-06-22,8,61.0
2426745,2018-07-11,16,34.0
2426746,2016-12-23,1,69.0
2426747,2015-07-25,1,86.0
2426748,2018-02-14,18,73.0
2426749,2019-10-10,16,7.0
2426750,2021-01-06,0,20.0
2426751,2014-09-28,10,45.0
2426752,2018-09-13,1,88.0
2426753,2017-01-25,9,75.0
2426754,2018-06-22,11,38.0
2426755,2020-12-25,4,43.0
2426756,2013-05-06,6,32.0
2426757,2021-10-21,5,45.0
2426758,2019-12-07,7,63.0
2426759,2012-09-28,12,16.0
2426760,2021-07-11,17,9.0
2426761,2018-07-01,17,79.0
2426762,2014-03-15,11,49.0
2426763,2020-08-09,17,74.0
2426764,2012-03-23,17,98.0
2426765,2017-03-01,18,46.0
2426766,2013-07-10,1,11.0
2426767,2020-08-08,5,22.0
2426768,2021-08-16,7,51.0
2426769,2021-07-24,2,30.0
2426770,2016-10-13,18,57.0
2426771,2017-03-14,14,11.0
2426772,2020-11-11,14,92.0
2426773,2012-03-22,14,46.0
2426774,2021-06-16,17,56.0
2426775,2018-04-23,13,41.0
2426776,2020-04-06,13,9.0
2426777,2012-12-28,11,36.0
2426778,2012-10-13,7,74.0
2426779,2021-02-25,13,95.0
2426780,2016-04-13,8,5.0
2426781,2017-07-16,4,75.0
2426782,2021-07-18,3,58.0
2426783,2014-03-08,2,9.0
2426784,2013-07-24,12,30.0
2426785,2017-05-06,17,8.0
2426786,2014-12-06,5,83.0
2426787,2021-02-14,13,21.0
2426788,2013-05-13,6,94.0
2426789,2016-10-12,13,14.0
2426790,2020-10-24,18,91.0
2426791,2013-02-15,5,60.0
2426792,2015-08-06,4,59.0
2426793,2020-11-27,2,18.0
2426794,2021-07-25,2,7.0
2426795,2021-05-21,8,30.0
2426796,2019-12-06,8,5.0
2426797,2019-11-22,15,96.0
2426798,2013-11-13,14,65.0
2426799,2020-02-25,19,83.0
2426800,2015-11-22,1,78.0
2426801,2015-01-04,4,49.0
2426802,2021-09-17,12,45.0
2426803,2019-11-24,4,49.0
2426804,2019-04-26,11,76.0
2426805,2019-02-15,13,54.0
2426806,2013-12-17,18,70.0
2426807,2020-10-09,14,95.0
2426808,2013-12-13,7,71.0
2426809,2016-07-15,1,17.0
2426810,2017-10-28,0,2.0
2426811,2017-02-13,0,63.0
2426812,2016-05-15,12,49.0
2426813,2021-10-13,1,31.0
2426814,2019-02-05,6,42.0
2426815,2015-02-27,19,61.0
2426816,2014-07-22,18,78.0
2426817,2012-10-09,1,42.0
2426818,2020-09-25,13,7.0
2426819,2021-06-15,10,43.0
2426820,2015-05-17,18,70.0
2426821,2012-12-12,4,42.0
2426822,2019-02-22,13,80.0
2426823,2020-06-05,19,61.0
2426824,2012-04-21,6,62.0
2426825,2018-05-27,0,91.0
2426826,2014-07-27,5,93.0
2426827,2018-09-02,12,66.0
2426828,2021-07-01,18,40.0
2426829,2021-11-05,14,5.0
2426830,2021-01-25,8,11.0
2426831,2017-11-13,1,82.0
2426832,2014-06-25,0,25.0
2426833,2020-08-27,15,71.0
2426834,2016-05-11,16,78.0
2426835,2012-07-09,12,5.0
2426836,2019-09-03,1,20.0
2426837,2013-01-14,8,42.0
2426838,2019-02-11,5,84.0
2426839,2019-08-24,7,60.0
2426840,2021-01-23,18,43.0
2426841,2020-03-19,8,15.0
2426842,2021-11-10,10,87.0
2426843,2012-07-09,5,98.0
2426844,2012-07-05,6,18.0
2426845,2015-08-03,11,52.0
2426846,2018-09-06,8,38.0
2426847,2013-02-27,6,24.0
2426848,2014-02-24,18,90.0
2426849,2019-02-26,9,65.0
2426850,2018-05-07,5,30.0
2426851,2017-04-21,14,86.0
2426852,2020-03-25,11,99.0
2426853,2015-10-24,17,58.0
2426854,2016-07-10,16,4.0
2426855,2013-08-18,12,55.0
2426856,2020-07-14,15,4.0
2426857,2021-04-07,11,49.0
2426858,2017-03-18,4,31.0
2426859,2015-04-25,4,61.0
2426860,2019-12-18,17,76.0
2426861,2013-06-26,12,31.0
2426862,2012-06-21,14,59.0
2426863,2018-11-10,1,86.0
2426864,2014-01-07,18,42.0
2426865,2019-10-23,4,20.0
2426866,2016-06-15,9,33.0
2426867,2017-11-09,2,63.0
2426868,2019-09-03,8,23.0
2426869,2014-06-08,12,24.0
2426870,2015-03-23,5,18.0
2426871,2021-03-12,9,40.0
2426872,2020-08-12,14,49.0
2426873,2013-12-08,3,4.0
2426874,2016-10-18,16,39.0
2426875,2012-08-16,10,56.0
2426876,2016-08-10,6,68.0
2426877,2020-11-16,7,6.0
2426878,2021-08-22,16,39.0
2426879,2021-03-25,17,71.0
2426880,2015-11-14,8,92.0
