date,category_name,id,category,price,total_price_per_category_per_day
2015-06-26,food,2476046,4,85.0,12523.0
2016-07-25,food,2476489,2,63.0,11590.0
2019-05-28,furniture,2476765,6,9.0,25215.0
2015-07-11,furniture,2476920,18,57.0,25815.0
2013-07-17,furniture,2477145,9,17.0,24174.0
2017-06-19,furniture,2477423,7,57.0,24636.0
2020-09-15,furniture,2477609,19,85.0,29370.0
2016-03-06,furniture,2477612,11,88.0,27040.0
2013-07-17,furniture,2477875,18,83.0,24174.0
2015-07-11,furniture,2477998,6,18.0,25815.0
2015-07-11,furniture,2478092,6,46.0,25815.0
2017-06-19,furniture,2478513,10,39.0,24636.0
2015-06-26,food,2478521,3,60.0,12523.0
2018-10-28,food,2479038,0,23.0,11791.0
2018-04-05,furniture,2479120,9,94.0,23687.0
2018-04-01,furniture,2479418,12,36.0,25908.0
2015-04-13,furniture,2479534,16,45.0,24303.0
2018-04-01,furniture,2479596,15,85.0,25908.0
2018-02-23,furniture,2479636,16,92.0,25578.0
2013-07-17,furniture,2479702,10,31.0,24174.0
2016-03-06,furniture,2480287,8,79.0,27040.0
2013-07-17,furniture,2480438,12,94.0,24174.0
2012-09-18,food,2480607,4,4.0,9647.0
2015-04-13,furniture,2480903,6,21.0,24303.0
2014-12-10,furniture,2481124,8,67.0,25061.0
2018-04-01,furniture,2481361,10,87.0,25908.0
2018-12-04,food,2481414,1,58.0,12242.0
2018-04-01,furniture,2481645,16,9.0,25908.0
2019-05-28,furniture,2482209,14,16.0,25215.0
2018-04-05,furniture,2482535,16,45.0,23687.0
2019-10-24,food,2483246,3,23.0,10981.0
2016-03-06,furniture,2483554,19,50.0,27040.0
2015-07-11,furniture,2483666,14,8.0,25815.0
2016-03-06,furniture,2483886,9,61.0,27040.0
2016-12-14,food,2484324,0,1.0,10376.0
2017-09-22,food,2484626,3,18.0,11641.0
2015-03-25,food,2485074,4,15.0,10378.0
2019-10-24,food,2485155,0,11.0,10981.0
2020-09-15,furniture,2485498,13,19.0,29370.0
2016-07-25,food,2485970,0,51.0,11590.0
2018-04-05,furniture,2487639,15,8.0,23687.0
2013-11-03,furniture,2487905,9,83.0,27102.0
2019-01-24,food,2488400,4,93.0,10766.0
2015-07-11,furniture,2488461,19,87.0,25815.0
2019-05-28,furniture,2488797,12,43.0,25215.0
2018-04-05,furniture,2489017,11,64.0,23687.0
2019-10-24,food,2489194,3,86.0,10981.0
2015-07-11,furniture,2489552,15,3.0,25815.0
2013-07-17,furniture,2489601,12,55.0,24174.0
2015-07-11,furniture,2489782,6,33.0,25815.0
2013-11-03,furniture,2490120,13,49.0,27102.0
2019-10-28,food,2490264,4,53.0,10388.0
2021-08-26,food,2490936,3,9.0,10024.0
2015-07-11,furniture,2491507,17,82.0,25815.0
2020-09-15,furniture,2491592,15,88.0,29370.0
2016-03-06,furniture,2491599,14,82.0,27040.0
2017-06-19,furniture,2491876,11,4.0,24636.0
2019-05-28,furniture,2491919,12,61.0,25215.0
2015-04-13,furniture,2492027,11,22.0,24303.0
2013-07-17,furniture,2492329,9,58.0,24174.0
2015-03-25,food,2492377,3,83.0,10378.0
2013-07-17,furniture,2492687,16,2.0,24174.0
2015-07-11,furniture,2493169,15,76.0,25815.0
2017-06-19,furniture,2493468,10,68.0,24636.0
2021-08-26,food,2494492,5,64.0,10024.0
2014-12-10,furniture,2494618,17,52.0,25061.0
2015-04-13,furniture,2494945,9,54.0,24303.0
2018-12-04,food,2495281,4,40.0,12242.0
2013-07-17,furniture,2495300,11,39.0,24174.0
2016-04-03,food,2495307,4,5.0,9702.0
2017-06-18,food,2496132,4,83.0,11803.0
2016-12-14,food,2496737,3,1.0,10376.0
2018-04-05,furniture,2496815,12,74.0,23687.0
2018-02-23,furniture,2496821,18,52.0,25578.0
2017-06-19,furniture,2496975,8,76.0,24636.0
2018-02-23,furniture,2497358,17,44.0,25578.0
2018-02-23,furniture,2497373,13,0.0,25578.0
2016-04-03,food,2497526,5,97.0,9702.0
2021-08-26,food,2497733,3,30.0,10024.0
2013-07-17,furniture,2497802,6,85.0,24174.0
2016-03-06,furniture,2497982,19,32.0,27040.0
2021-09-02,food,2498239,3,47.0,10958.0
2016-04-03,food,2498975,1,3.0,9702.0
2013-11-03,furniture,2499982,18,34.0,27102.0
2019-09-14,furniture,2425340,14,27.0,23775.0
2020-03-26,furniture,2425371,19,93.0,26302.0
2018-05-02,furniture,2425465,9,46.0,24285.0
2021-09-07,furniture,2425571,8,86.0,28116.0
2020-11-15,food,2425586,2,12.0,10725.0
2020-04-26,food,2425671,3,64.0,11193.0
2018-11-20,furniture,2425728,8,62.0,24751.0
2020-02-07,furniture,2425752,8,10.0,24661.0
2018-10-03,food,2425781,4,58.0,11552.0
2016-07-27,furniture,2425869,17,57.0,26255.0
2014-01-02,furniture,2426061,7,59.0,27506.0
2021-05-08,furniture,2426106,7,37.0,27172.0
2015-09-23,furniture,2426168,13,51.0,26647.0
2018-11-20,furniture,2426655,14,51.0,24751.0
2020-01-20,furniture,2426734,18,27.0,26409.0
2015-09-23,furniture,2426896,13,31.0,26647.0
2021-12-05,furniture,2426909,7,11.0,25058.0
2020-08-04,furniture,2427393,10,31.0,25485.0
2020-08-04,furniture,2428151,8,53.0,25485.0
2015-12-27,furniture,2428292,10,83.0,28389.0
2021-05-08,furniture,2428575,7,62.0,27172.0
2021-05-08,furniture,2428791,14,99.0,27172.0
2018-05-02,furniture,2428798,14,87.0,24285.0
2018-11-20,furniture,2429003,9,16.0,24751.0
2020-02-06,food,2429030,2,25.0,10631.0
2018-11-20,furniture,2429278,18,47.0,24751.0
2015-02-25,furniture,2429420,12,59.0,23934.0
2019-05-20,food,2429435,5,29.0,10901.0
2019-09-14,furniture,2430087,11,0.0,23775.0
2018-06-13,furniture,2430097,16,91.0,25442.0
2017-11-11,food,2430161,3,13.0,10951.0
2018-04-25,furniture,2430220,10,66.0,24938.0
2015-12-27,furniture,2430259,15,33.0,28389.0
2014-06-26,furniture,2430342,9,0.0,25152.0
2016-04-23,furniture,2430496,8,21.0,25368.0
2020-08-04,furniture,2430654,6,82.0,25485.0
2015-12-27,furniture,2430905,19,35.0,28389.0
2021-05-02,food,2431042,1,66.0,9858.0
2016-07-27,furniture,2431128,8,61.0,26255.0
2021-05-08,furniture,2431320,8,68.0,27172.0
2020-03-26,furniture,2431563,9,28.0,26302.0
2018-06-13,furniture,2431788,11,82.0,25442.0
2020-02-07,furniture,2432145,19,35.0,24661.0
2020-03-26,furniture,2432287,17,24.0,26302.0
2021-05-08,furniture,2432594,9,50.0,27172.0
2020-11-15,food,2432666,4,12.0,10725.0
2019-09-14,furniture,2432915,8,60.0,23775.0
2016-04-23,furniture,2432923,9,15.0,25368.0
2021-08-10,food,2433521,1,82.0,11069.0
2020-11-15,food,2433575,0,9.0,10725.0
2016-04-23,furniture,2433703,15,2.0,25368.0
2021-08-08,furniture,2433842,6,35.0,25931.0
2019-09-14,furniture,2433896,16,25.0,23775.0
2018-04-25,furniture,2433926,16,9.0,24938.0
2016-07-24,food,2433980,1,70.0,9341.0
2020-10-07,furniture,2433995,18,93.0,26366.0
2021-09-07,furniture,2434086,14,26.0,28116.0
2021-05-08,furniture,2434226,9,16.0,27172.0
2020-02-07,furniture,2434331,19,80.0,24661.0
2015-12-27,furniture,2434373,13,26.0,28389.0
2018-02-10,food,2434547,0,79.0,11763.0
2021-12-05,furniture,2434574,12,29.0,25058.0
2015-05-19,furniture,2434625,9,82.0,24802.0
2021-08-08,furniture,2434782,9,98.0,25931.0
2020-01-20,furniture,2434815,16,15.0,26409.0
2021-09-07,furniture,2434936,12,33.0,28116.0
2018-06-13,furniture,2435136,16,37.0,25442.0
2012-06-08,furniture,2435275,10,51.0,26274.0
2017-11-11,food,2435774,4,63.0,10951.0
2014-06-26,furniture,2435780,9,85.0,25152.0
2016-04-23,furniture,2435831,8,9.0,25368.0
2020-10-07,furniture,2435988,14,43.0,26366.0
2012-04-07,furniture,2436174,8,72.0,26250.0
2021-05-08,furniture,2436217,8,16.0,27172.0
2015-09-23,furniture,2436244,8,72.0,26647.0
2014-06-26,furniture,2436332,6,52.0,25152.0
2012-04-07,furniture,2436567,16,98.0,26250.0
2020-10-07,furniture,2436665,6,73.0,26366.0
2014-06-26,furniture,2436751,19,69.0,25152.0
2021-05-08,furniture,2437049,11,65.0,27172.0
2020-03-13,food,2437113,1,44.0,9216.0
2019-05-20,food,2437199,2,92.0,10901.0
2020-10-07,furniture,2437218,11,66.0,26366.0
2016-07-27,furniture,2437269,18,85.0,26255.0
2020-02-07,food,2437320,4,39.0,11854.0
2014-01-02,furniture,2437788,10,12.0,27506.0
2020-04-09,furniture,2437868,7,16.0,25833.0
2014-01-02,furniture,2437975,6,94.0,27506.0
2014-01-02,furniture,2438203,18,81.0,27506.0
2012-04-07,furniture,2438235,14,83.0,26250.0
2020-03-13,food,2438408,2,55.0,9216.0
2020-02-07,furniture,2438543,7,58.0,24661.0
2021-05-02,food,2438683,3,56.0,9858.0
2017-04-24,furniture,2438699,9,16.0,23991.0
2019-10-10,food,2438804,5,24.0,11049.0
2018-05-02,furniture,2438811,10,87.0,24285.0
2018-10-03,food,2438856,0,82.0,11552.0
2015-12-27,furniture,2439260,18,57.0,28389.0
2015-02-25,furniture,2439527,17,43.0,23934.0
2021-05-08,furniture,2439605,14,83.0,27172.0
2018-04-25,furniture,2439614,14,89.0,24938.0
2015-07-09,food,2439956,4,25.0,11207.0
2016-04-23,furniture,2440081,16,66.0,25368.0
2020-08-04,furniture,2440109,7,43.0,25485.0
2017-04-24,furniture,2440127,18,77.0,23991.0
2014-06-26,furniture,2440523,17,8.0,25152.0
2015-12-27,furniture,2440652,16,46.0,28389.0
2017-11-11,food,2440666,0,65.0,10951.0
2012-06-08,furniture,2440859,10,82.0,26274.0
2015-02-25,furniture,2440871,11,24.0,23934.0
2012-06-08,furniture,2441039,9,0.0,26274.0
2018-10-03,food,2441052,1,5.0,11552.0
2021-09-07,furniture,2441342,15,60.0,28116.0
2021-08-08,furniture,2441377,7,87.0,25931.0
2017-04-24,furniture,2441586,15,61.0,23991.0
2015-07-09,food,2441602,0,49.0,11207.0
2012-04-07,furniture,2441860,10,78.0,26250.0
2018-11-20,furniture,2442050,14,57.0,24751.0
2021-12-05,furniture,2442080,10,21.0,25058.0
2018-11-20,furniture,2442211,14,24.0,24751.0
2021-09-07,furniture,2442331,6,77.0,28116.0
2013-10-21,food,2442376,1,59.0,11085.0
2013-03-27,food,2442507,4,44.0,11715.0
2018-02-10,food,2442806,3,54.0,11763.0
2015-02-25,furniture,2442844,6,10.0,23934.0
2021-09-07,furniture,2442965,12,49.0,28116.0
2019-09-14,furniture,2443055,9,65.0,23775.0
2021-09-07,furniture,2443112,13,59.0,28116.0
2020-03-26,furniture,2443418,18,38.0,26302.0
2015-12-27,furniture,2443731,8,95.0,28389.0
2018-06-13,furniture,2443761,13,33.0,25442.0
2016-07-27,furniture,2444281,10,62.0,26255.0
2016-07-27,furniture,2444445,16,16.0,26255.0
2015-12-27,furniture,2444502,10,88.0,28389.0
2018-06-13,furniture,2444552,17,58.0,25442.0
2018-06-13,furniture,2444642,10,59.0,25442.0
2020-03-26,furniture,2444683,14,79.0,26302.0
2014-06-26,furniture,2444700,7,88.0,25152.0
2019-09-14,furniture,2444721,6,84.0,23775.0
2015-05-19,furniture,2444998,13,91.0,24802.0
2021-12-05,furniture,2445328,15,6.0,25058.0
2018-11-20,furniture,2445619,16,75.0,24751.0
2020-02-07,food,2445942,3,45.0,11854.0
2012-04-07,furniture,2446191,12,66.0,26250.0
2020-11-15,food,2446896,3,44.0,10725.0
2018-04-25,furniture,2446952,15,20.0,24938.0
2015-05-19,furniture,2447369,13,72.0,24802.0
2020-08-04,furniture,2447430,8,16.0,25485.0
2014-06-26,furniture,2447453,19,0.0,25152.0
2020-04-09,furniture,2447675,11,24.0,25833.0
2016-07-27,furniture,2447780,7,83.0,26255.0
2020-02-06,food,2447870,3,99.0,10631.0
2021-09-07,furniture,2448195,17,49.0,28116.0
2017-04-24,furniture,2448380,11,2.0,23991.0
2016-04-23,furniture,2448409,7,70.0,25368.0
2015-05-19,furniture,2448514,19,9.0,24802.0
2021-12-05,furniture,2448919,16,33.0,25058.0
2018-06-13,furniture,2449081,19,47.0,25442.0
2014-06-26,furniture,2449278,9,48.0,25152.0
2018-04-25,furniture,2449305,8,78.0,24938.0
2020-02-07,furniture,2449352,16,62.0,24661.0
2020-03-26,furniture,2449384,11,18.0,26302.0
2014-01-02,furniture,2449507,7,44.0,27506.0
2021-05-08,furniture,2449702,11,18.0,27172.0
2016-07-24,food,2450019,3,71.0,9341.0
2014-01-02,furniture,2450093,7,13.0,27506.0
2017-11-11,food,2450170,1,69.0,10951.0
2015-12-27,furniture,2450250,14,89.0,28389.0
2014-01-02,furniture,2450562,11,92.0,27506.0
2021-12-05,furniture,2450933,13,50.0,25058.0
2015-05-19,furniture,2451094,6,82.0,24802.0
2020-10-07,furniture,2451303,11,32.0,26366.0
2015-12-27,furniture,2451592,19,74.0,28389.0
2018-04-25,furniture,2451860,16,74.0,24938.0
2018-06-13,furniture,2451871,17,82.0,25442.0
2019-09-14,furniture,2452030,10,55.0,23775.0
2018-05-02,furniture,2452048,8,83.0,24285.0
2020-10-07,furniture,2452559,6,74.0,26366.0
2015-12-27,furniture,2452662,19,72.0,28389.0
2015-05-19,furniture,2452665,17,49.0,24802.0
2018-06-13,furniture,2452707,12,80.0,25442.0
2018-02-10,food,2452744,4,83.0,11763.0
2014-01-02,furniture,2452783,18,14.0,27506.0
2015-07-09,food,2452948,4,21.0,11207.0
2015-02-25,furniture,2452970,10,68.0,23934.0
2020-08-04,furniture,2453003,12,71.0,25485.0
2020-10-07,furniture,2453047,7,5.0,26366.0
2021-09-07,furniture,2453119,18,35.0,28116.0
2016-04-23,furniture,2453136,15,85.0,25368.0
2021-12-05,furniture,2453181,10,37.0,25058.0
2018-11-20,furniture,2453269,12,64.0,24751.0
2020-03-13,food,2453479,1,84.0,9216.0
2020-01-20,furniture,2453628,14,4.0,26409.0
2020-03-13,food,2453673,2,64.0,9216.0
2021-05-08,furniture,2453720,12,74.0,27172.0
2020-03-13,food,2454066,4,99.0,9216.0
2015-02-25,furniture,2454089,8,93.0,23934.0
2015-02-25,furniture,2454149,14,15.0,23934.0
2020-03-26,furniture,2454271,7,82.0,26302.0
2020-01-20,furniture,2454465,8,58.0,26409.0
2020-02-07,furniture,2454814,11,58.0,24661.0
2018-02-10,food,2454983,1,56.0,11763.0
2021-05-08,furniture,2455347,6,93.0,27172.0
2020-08-04,furniture,2455401,12,86.0,25485.0
2016-04-23,furniture,2456189,16,66.0,25368.0
2014-01-02,furniture,2456303,12,72.0,27506.0
2020-02-06,food,2456403,3,94.0,10631.0
2021-05-08,furniture,2456580,6,0.0,27172.0
2020-02-07,furniture,2456881,19,76.0,24661.0
2012-04-07,furniture,2457370,11,51.0,26250.0
2020-03-13,food,2457376,5,33.0,9216.0
2020-01-20,furniture,2457427,14,52.0,26409.0
2020-03-26,furniture,2457465,12,70.0,26302.0
2018-04-25,furniture,2457470,14,0.0,24938.0
2021-12-05,furniture,2457518,17,35.0,25058.0
2012-04-07,furniture,2457577,16,26.0,26250.0
2020-10-07,furniture,2457621,7,57.0,26366.0
2013-10-21,food,2457772,3,97.0,11085.0
2020-02-07,furniture,2457886,8,54.0,24661.0
2020-08-04,furniture,2458338,18,91.0,25485.0
2020-04-26,food,2458765,2,69.0,11193.0
2014-01-02,furniture,2459185,8,20.0,27506.0
2019-11-10,food,2459213,4,81.0,11254.0
2018-11-20,furniture,2459324,19,35.0,24751.0
2014-06-26,furniture,2459354,8,38.0,25152.0
2014-01-02,furniture,2459592,16,87.0,27506.0
2015-02-25,furniture,2459837,10,18.0,23934.0
2016-04-23,furniture,2459994,8,43.0,25368.0
2016-04-23,furniture,2460092,13,95.0,25368.0
2018-02-10,food,2460107,2,69.0,11763.0
2020-04-09,furniture,2460212,17,0.0,25833.0
2015-07-09,food,2460377,5,16.0,11207.0
2018-05-02,furniture,2460500,10,69.0,24285.0
2021-05-08,furniture,2460573,18,69.0,27172.0
2020-10-07,furniture,2460733,8,85.0,26366.0
2015-02-25,furniture,2461004,7,48.0,23934.0
2018-04-25,furniture,2461025,13,47.0,24938.0
2020-04-09,furniture,2461067,13,46.0,25833.0
2018-02-10,food,2461520,1,44.0,11763.0
2021-09-07,furniture,2461899,12,48.0,28116.0
2012-04-07,furniture,2461908,7,95.0,26250.0
2020-10-07,furniture,2462013,18,15.0,26366.0
2018-06-13,furniture,2462329,17,63.0,25442.0
2014-06-26,furniture,2462393,6,66.0,25152.0
2018-05-02,furniture,2462514,9,90.0,24285.0
2019-05-20,food,2462525,5,69.0,10901.0
2021-05-02,food,2462587,5,90.0,9858.0
2021-09-07,furniture,2462814,6,24.0,28116.0
2020-11-15,food,2462934,2,60.0,10725.0
2020-03-13,food,2463013,0,66.0,9216.0
2018-05-02,furniture,2463103,6,39.0,24285.0
2019-10-10,food,2463132,1,67.0,11049.0
2018-06-13,furniture,2463340,9,0.0,25442.0
2015-12-27,furniture,2463361,12,85.0,28389.0
2015-12-27,furniture,2463484,12,2.0,28389.0
2016-07-27,furniture,2463752,7,50.0,26255.0
2020-02-07,furniture,2463774,17,34.0,24661.0
2019-11-10,food,2463794,1,41.0,11254.0
2015-05-19,furniture,2463818,18,78.0,24802.0
2017-04-24,furniture,2464183,10,26.0,23991.0
2015-09-23,furniture,2464289,14,89.0,26647.0
2018-11-20,furniture,2464336,16,44.0,24751.0
2012-04-07,furniture,2464565,14,81.0,26250.0
2020-08-04,furniture,2464570,13,88.0,25485.0
2018-11-20,furniture,2464588,7,80.0,24751.0
2018-11-20,furniture,2464863,10,73.0,24751.0
2021-09-07,furniture,2464926,15,12.0,28116.0
2018-02-10,food,2465041,5,63.0,11763.0
2020-01-20,furniture,2465305,12,51.0,26409.0
2015-12-27,furniture,2465475,13,10.0,28389.0
2014-01-02,furniture,2465807,10,46.0,27506.0
2020-10-07,furniture,2465969,17,46.0,26366.0
2015-12-27,furniture,2465981,9,28.0,28389.0
2018-11-20,furniture,2466048,12,57.0,24751.0
2020-02-07,furniture,2466112,17,15.0,24661.0
2015-09-23,furniture,2466264,11,77.0,26647.0
2020-08-04,furniture,2466333,12,23.0,25485.0
2020-11-15,food,2466779,3,24.0,10725.0
2016-07-27,furniture,2467049,9,46.0,26255.0
2020-10-07,furniture,2467549,9,17.0,26366.0
2016-07-24,food,2467850,1,12.0,9341.0
2018-04-25,furniture,2467855,17,3.0,24938.0
2015-07-09,food,2467858,2,40.0,11207.0
2020-04-26,food,2468131,0,27.0,11193.0
2016-04-23,furniture,2468138,14,91.0,25368.0
2020-04-26,food,2468159,5,7.0,11193.0
2018-10-03,food,2468307,1,12.0,11552.0
2016-04-23,furniture,2468398,9,56.0,25368.0
2015-12-27,furniture,2468408,9,28.0,28389.0
2012-06-08,furniture,2468521,10,50.0,26274.0
2020-03-26,furniture,2468605,12,44.0,26302.0
2015-02-25,furniture,2468907,11,86.0,23934.0
2017-04-24,furniture,2469061,10,91.0,23991.0
2018-02-10,food,2469063,0,80.0,11763.0
2020-02-06,food,2469150,1,85.0,10631.0
2015-09-23,furniture,2469198,11,79.0,26647.0
2017-04-24,furniture,2469199,14,27.0,23991.0
2019-10-10,food,2469416,4,62.0,11049.0
2016-04-23,furniture,2469561,9,55.0,25368.0
2020-02-07,furniture,2469571,9,77.0,24661.0
2015-05-19,furniture,2469631,14,1.0,24802.0
2018-02-10,food,2470133,3,60.0,11763.0
2015-12-27,furniture,2470158,19,68.0,28389.0
2021-05-08,furniture,2470443,12,2.0,27172.0
2020-01-20,furniture,2470494,12,51.0,26409.0
2021-08-10,food,2470501,5,31.0,11069.0
2018-05-02,furniture,2470764,18,52.0,24285.0
2021-09-07,furniture,2471073,15,49.0,28116.0
2015-07-09,food,2471228,3,56.0,11207.0
2016-04-23,furniture,2471260,11,38.0,25368.0
2019-09-14,furniture,2471616,13,56.0,23775.0
2021-09-07,furniture,2471780,8,30.0,28116.0
2021-05-08,furniture,2471948,14,24.0,27172.0
2013-10-21,food,2472051,4,49.0,11085.0
2012-06-08,furniture,2472209,7,45.0,26274.0
2019-11-10,food,2472291,5,62.0,11254.0
2020-04-09,furniture,2472608,19,63.0,25833.0
2015-07-09,food,2472671,1,65.0,11207.0
2019-09-14,furniture,2472975,19,46.0,23775.0
2013-10-21,food,2473343,5,79.0,11085.0
2015-09-23,furniture,2473610,7,84.0,26647.0
2020-08-04,furniture,2473667,14,7.0,25485.0
2018-11-20,furniture,2473747,10,63.0,24751.0
2020-08-04,furniture,2473763,14,98.0,25485.0
2020-02-07,food,2473818,3,75.0,11854.0
2015-02-25,furniture,2474091,16,2.0,23934.0
2021-08-08,furniture,2474100,17,90.0,25931.0
2021-09-07,furniture,2474206,19,78.0,28116.0
2020-02-07,furniture,2474262,11,48.0,24661.0
2021-12-05,furniture,2474270,18,70.0,25058.0
2020-04-26,food,2474385,4,31.0,11193.0
2020-08-04,furniture,2474547,6,43.0,25485.0
2018-11-20,furniture,2474560,13,18.0,24751.0
2015-09-23,furniture,2475180,9,28.0,26647.0
2020-04-26,food,2475464,3,57.0,11193.0
2016-07-27,furniture,2475615,10,78.0,26255.0
2021-05-08,furniture,2475699,6,89.0,27172.0
2012-04-07,furniture,2475718,17,79.0,26250.0
2019-10-10,food,2475868,0,62.0,11049.0
2018-02-10,food,2475911,1,3.0,11763.0
2021-05-02,food,2475919,2,45.0,9858.0
2020-08-04,furniture,2476151,18,4.0,25485.0
2016-07-27,furniture,2476215,13,28.0,26255.0
2021-05-08,furniture,2476255,8,64.0,27172.0
2018-05-02,furniture,2476447,11,68.0,24285.0
2020-02-07,food,2476448,1,7.0,11854.0
2015-02-25,furniture,2476509,19,3.0,23934.0
2018-10-03,food,2476684,4,77.0,11552.0
2017-04-24,furniture,2476713,19,57.0,23991.0
2020-01-20,furniture,2476750,6,9.0,26409.0
2015-02-25,furniture,2476759,18,6.0,23934.0
2015-05-19,furniture,2477190,10,83.0,24802.0
2020-02-06,food,2477256,5,64.0,10631.0
2021-09-07,furniture,2477427,19,80.0,28116.0
2019-09-14,furniture,2477730,12,79.0,23775.0
2018-10-03,food,2477773,3,94.0,11552.0
2018-04-25,furniture,2477924,7,68.0,24938.0
2020-11-15,food,2478069,1,20.0,10725.0
2020-03-26,furniture,2478714,18,2.0,26302.0
2018-11-20,furniture,2479259,17,80.0,24751.0
2016-04-23,furniture,2479303,9,53.0,25368.0
2021-05-08,furniture,2479364,9,7.0,27172.0
2014-01-02,furniture,2479382,7,22.0,27506.0
2020-01-20,furniture,2479538,8,3.0,26409.0
2019-05-20,food,2479543,1,48.0,10901.0
2015-12-27,furniture,2479777,7,53.0,28389.0
2016-07-24,food,2479923,3,41.0,9341.0
2017-04-24,furniture,2479944,12,96.0,23991.0
2021-05-02,food,2479964,2,91.0,9858.0
2020-08-04,furniture,2480224,9,57.0,25485.0
2021-12-05,furniture,2480322,8,84.0,25058.0
2020-03-26,furniture,2480410,9,87.0,26302.0
2021-08-08,furniture,2480653,7,50.0,25931.0
2018-02-10,food,2480683,5,89.0,11763.0
2016-07-27,furniture,2480817,16,43.0,26255.0
2015-05-19,furniture,2480919,10,43.0,24802.0
2021-08-10,food,2480951,3,67.0,11069.0
2019-11-10,food,2481267,2,30.0,11254.0
2015-07-09,food,2481424,0,97.0,11207.0
2015-12-27,furniture,2481445,15,93.0,28389.0
2015-05-19,furniture,2481649,8,19.0,24802.0
2021-12-05,furniture,2481668,17,52.0,25058.0
2020-04-09,furniture,2481839,8,96.0,25833.0
2014-06-26,furniture,2481848,17,27.0,25152.0
2018-11-20,furniture,2481867,7,14.0,24751.0
2020-03-26,furniture,2481938,8,56.0,26302.0
2015-05-19,furniture,2482689,16,71.0,24802.0
2019-09-14,furniture,2482739,8,13.0,23775.0
2020-08-04,furniture,2482766,12,29.0,25485.0
2020-02-07,furniture,2482797,17,32.0,24661.0
2018-11-20,furniture,2482822,14,96.0,24751.0
2015-07-09,food,2483262,0,31.0,11207.0
2020-03-26,furniture,2483402,12,80.0,26302.0
2014-01-02,furniture,2483506,14,70.0,27506.0
2017-04-24,furniture,2483563,12,59.0,23991.0
2019-09-14,furniture,2483613,8,86.0,23775.0
2015-02-25,furniture,2483636,16,23.0,23934.0
2014-01-02,furniture,2483699,19,16.0,27506.0
2019-10-10,food,2483812,5,10.0,11049.0
2020-02-07,furniture,2483880,11,48.0,24661.0
2015-09-23,furniture,2483978,13,85.0,26647.0
2018-04-25,furniture,2484086,8,74.0,24938.0
2015-12-27,furniture,2484349,11,79.0,28389.0
2020-04-26,food,2484651,1,96.0,11193.0
2021-12-05,furniture,2484735,13,22.0,25058.0
2020-01-20,furniture,2484855,14,59.0,26409.0
2013-10-21,food,2484986,2,23.0,11085.0
2013-03-27,food,2485408,4,62.0,11715.0
2014-01-02,furniture,2485587,13,73.0,27506.0
2015-09-23,furniture,2485916,7,76.0,26647.0
2015-07-09,food,2485943,4,51.0,11207.0
2014-06-26,furniture,2486131,7,65.0,25152.0
2018-05-02,furniture,2486189,17,78.0,24285.0
2016-07-27,furniture,2486221,11,72.0,26255.0
2014-06-26,furniture,2486285,14,76.0,25152.0
2018-04-25,furniture,2486405,17,10.0,24938.0
